goods_no,rank,title,subtitle,author,publisher,publish_date,discount_rate,sale_price,original_price,point,sale_index,review_count,rating
192735146,604,우분투 리눅스,실전 예제로 익히는 리눅스 서버 구축과 운영,이종원,한빛아카데미,2026년 06월,0%,35000,35000,0원,60,0,0.0
192687431,605,취미가 돈이 되는 인스타툰 (큰글자책),,이건용,시프트,2026년 07월,0%,48000,48000,0원,60,0,0.0
192555245,606,이기적 ISMS-P 인증심사원 자격검정 기본서,동영상 강의 무료 제공,"황성봉, 송정민, 김동국, 오원철, 문서진 외 2명 정보 더 보기/감추기 황성봉 송정민 김동국 오원철 문서진 김기남 최중우",영진닷컴,2026년 07월,10%,45000,50000,"2,500원",186,0,0.0
192498898,607,생성형 AI와 틴커캐드로 완성하는 아두이노 발명 프로젝트,,이은상,BOOKK(부크크),2026년 06월,0%,19700,19700,0원,102,0,0.0
192498869,608,목회사역 AI 프롬프트 모음집,,이희준,BOOKK(부크크),2026년 06월,0%,18000,18000,0원,60,0,0.0
192302542,609,회사에서 바로 통하는 오토캐드 AutoCAD 2027,건축·인테리어·기계 실무 도면 기본기 완성 | AI 기능+핵심 기능 영상 강의 제공,심미현,한빛미디어,2026년 06월,10%,26100,29000,"1,450원",228,0,0.0
192300987,610,문구의 세계,"기록하는 문구, 100가지의 말","문구 제조사 노우토, 타카기 요시노리/고영자 역",영진닷컴,2026년 06월,10%,18000,20000,"1,000원",417,0,0.0
192090565,611,중소기업의 AI 활용 실무,생성형 · 분석형 · 피지컬 AI 적용 사례,배용일,BOOKK(부크크),2026년 06월,0%,24000,24000,0원,102,1,10.0
191937826,612,스마트폰 완벽 가이드 (2026최신판),스마트폰 활용의 알파와 오메가,최신만,디지털콘텐츠그룹,2026년 06월,10%,18000,20000,"1,000원",270,0,0.0
191933885,613,누구나 쉽게 배우는 스마트폰·키오스크·AI 기초교실,카카오톡·사진·유튜브·키오스크·보이스피싱 예방·챗GPT까지 한 권으로 배우는 디지털 생활 입문서,"이종구, 이정화, 손희주, 민지영",디지털콘텐츠그룹,2026년 06월,10%,14400,16000,800원,144,0,0.0
191890613,614,지방의정 AI로 혁신하라,"AI 시대, 지방의원은 어떻게 일해야 하는가",원성묵,새빛,2026년 06월,10%,18000,20000,"1,000원",789,0,0.0
191852992,615,AX 에이전트 경영,,황영오,미디어북,2026년 05월,0%,24000,24000,0원,501,0,0.0
191852111,616,준비 끝 다음 수업 AI 에듀테크,"초기 세팅, 핵심 기능, 수업과 학급 운영까지, 샘솟는 아이디어 교실",노희경,비제이퍼블릭(BJ퍼블릭),2026년 06월,10%,24750,27500,"1,370원",837,2,10.0
191817434,617,AI와 신뢰의 조건,,"이영지, 이현주, 최종환",커뮤니케이션북스,2026년 06월,0%,12000,12000,0원,270,0,0.0
191817076,618,AI기본법이 뭐길래,처음 만나는 인공지능기본법의 모든 것,"노신정, 마작가",페스트북,2026년 06월,10%,15300,17000,850원,1275,0,0.0
191547364,619,AI와 기후변화,,"나보혜, 이태동",커뮤니케이션북스,2026년 06월,0%,12000,12000,0원,144,0,0.0
191543351,620,AI를 길들이는 법,,장의웅,BOOKK(부크크),2026년 06월,0%,17300,17300,0원,102,0,0.0
191477503,621,평범한 일상을 특별하게 남기는 스마트폰 사진 & 보정,라이트룸과 포토샵으로 완성하는 나만의 감성 사진,최은영,시대인,2026년 06월,10%,18000,20000,"1,000원",480,9,10.0
191005751,622,컨설턴트의 사고법,"컨설팅 이론에서 실행까지, 프로젝트 전 과정을 관통하는 실전 방법론",나정호,나앤북,2026년 06월,10%,20700,23000,"1,150원",870,0,0.0
191005623,623,에이전틱 AI와 바이브 코딩 AI 개발의 정석 with 언리얼,"프로젝트 전략-구조화된 프롬프트 설계와 GDD 자동화, AI 애셋 전략- ComfyUI와 3D 파이프라인, 2D 게임 로직-바이브 코딩 실전, TPS 프로젝트 실전-Codex CLI+JetBrains Rider, LLM 연동 툴 제작-Python·MCP·EUW","이영호, 이영훈, 탁광욱, 김현진, 나유선 외 2명 정보 더 보기/감추기 이영호 이영훈 탁광욱 김현진 나유선 박현상 배주백",성안당,2026년 06월,5%,39900,42000,"2,100원",396,2,9.0
190452488,624,다중 에이전트 시스템을 위한 컨텍스트 엔지니어링,더 적은 토큰으로 더 똑똑하게 일하는 체계적 접근법,"데니스 로스먼/류광, 307번역랩 역",위키북스,2026년 06월,10%,28800,32000,"1,600원",786,0,0.0
190446025,625,얄팍한 AI 지식 쌓기,세상의 모든 AI관련 서적을 요점 정리한 단 한 권의 책,김도균,ADK FIRST,2026년 05월,10%,15120,16800,840원,120,5,9.6
190440947,626,생성형 AI를 활용한 수학 수업용 웹 애플리케이션 개발,,"왕효원, 김승하",지오북스,2026년 07월,0%,19000,19000,0원,144,0,0.0
190408429,627,AI 숏폼 동영상 구글 플로우 FLOW 비오3 VEO3 유튜브 쇼츠 인스타그램 릴스 틱톡 네이버 클립 인공지능 만들기 제작 책 학원강의 교재보다 좋은 USB 강좌 초보 교육 사용법,,편집부,액션미디어,2026년 06월,0%,39800,39800,0원,336,2,10.0
190278099,628,초보도 바로 되는 AI 콘텐츠,,"이도혜, 김인호, 문정수, 바울, 육화영 외 7명 정보 더 보기/감추기 이도혜 김인호 문정수 바울 육화영 이성열 이수진 이진영 정지연 노수승 배경수 김진선",미디어북,2026년 05월,0%,20000,20000,0원,1392,39,10.0
190274645,629,디지털 금융 보안과 데이터 거버넌스,,"이기혁, 장항배",진한엠앤비,2026년 06월,5%,23750,25000,500원,72,0,0.0
190210830,630,AI와 과학관,,"손성근, 김민환, 김상우",커뮤니케이션북스,2026년 05월,0%,12000,12000,0원,1521,2,10.0
189854109,631,AI 시대의 공영 미디어 전략,,김정환,커뮤니케이션북스,2026년 05월,0%,12000,12000,0원,84,6,9.7
189752153,632,나도 해볼까? 요즘 코인 투자,"거래소 가입부터 코인 매수·매도, 스테이킹까지 실제 거래소 화면으로 시작하는 실전 코인 투자",김규태,길벗,2026년 06월,10%,19800,22000,"1,100원",378,13,10.0
189663337,633,바이브코딩으로 진짜 웹 서비스 하나를 끝까지 만든다!,기획·프론트·백엔드·데이터베이스·보안·배포를 바이브코딩으로 한 번에 완성하는 WeTube 프로젝트!,"이상용, 정동진",앤써북,2026년 05월,10%,16920,18800,940원,480,0,0.0
189654983,634,AI와 발명교육,,김다솔,커뮤니케이션북스,2026년 05월,0%,12000,12000,0원,210,0,0.0
189590523,635,AI와 시스템 다이내믹스 시뮬레이션,,"최남희, 정관용/원동욱 공역/김민 역",서울경제경영,2026년 05월,0%,27000,27000,0원,126,0,0.0
189522258,636,AI로 나만의 3D 애니메이션 만들기,"기획부터 연출, 영상 합성까지 AI로 완성하는 1인 제작 가이드",김희령,로드북,2026년 05월,10%,24300,27000,"1,350원",534,0,0.0
189439422,637,비전공자를 위한 네트워크 기초,,백지석,BOOKK(부크크),2026년 05월,0%,20000,20000,0원,72,0,0.0
189438793,638,하나면 다 된다 제미나이,"구글의 일 잘하는 AI 비서 Gems, Veo, Flow, 나노 바나나 2, 노트북LM까지!",앤미디어,성안당,2026년 05월,10%,20700,23000,"1,150원",606,28,9.6
189379419,639,소상공인 AI 마케팅 솔루션,현장에서 답을 찾는 김도이 박사의 재도약·매출 회복·고객 전환 실전 전략,김도이,디지털콘텐츠그룹,2026년 05월,10%,21600,24000,"1,200원",72,0,0.0
189257260,640,모던 데이터 아키텍처 설계와 구현,지속적인 데이터 통합 파이프라인 구축부터 데이터 거버넌스 전략까지,"피트하인 스트렝홀트/김영기, 김현진 역",책만,2026년 05월,10%,29700,33000,"1,650원",1338,1,10.0
189212974,641,나는 왜 개발자 말이 어려울까?,외계어 같은 개발 용어 사이에서 살아남기 위한 생존 소통 가이드,이프로,경이로움,2026년 05월,10%,19800,22000,"1,100원",516,2,10.0
189205584,642,최고의 n8n AI 자동화 강의,"n8n 글로벌 앰배서더가 명쾌하게 알려 주는 업무 자동화의 모든 것 with AI 에이전트, 구글 서비스, 메신저",박정기,리코멘드,2026년 05월,10%,19800,22000,"1,100원",588,14,10.0
189115597,643,AI 탐구 수업,좋은 질문과 창의적 생각으로 새로운 가능성을 탐구한다,정종수,플루토,2026년 05월,10%,15300,17000,850원,354,5,9.6
189045142,644,매출을 만드는 데이터 분석 with 챗GPT,복잡한 코딩 없이 AI와 함께하는 실전 데이터 분석,조선미,길벗,2026년 05월,10%,28800,32000,"1,600원",282,3,9.3
188920799,645,"세상을 복제하는 공장, Physical AI 데이터팩토리 실습 : 심화",,손병희,꾸그티처스,2026년 03월,10%,13500,15000,750원,432,1,2.0
188859267,646,맛있는 디자인 애프터 이펙트 CC 2026,쉽게 배워 제대로 써먹는 모션 그래픽&영상 효과 제작 with AI,이수정,한빛미디어,2026년 04월,10%,24300,27000,"1,350원",462,26,9.8
188838987,647,"베테랑 AI 전문가가 만든 가장 쉬운 그록 AI 활용! Grok(그록)으로 무엇이든 만들 수 있다 (AI 비서 · 영상 만들기, 유튜브 수익화)","플로우, 수노AI, 캡컷, 리듬믹스 | 그록 AI 활용 QR코드 예제 수록","이현, 이민정, 이승현, 이나윤, 김성희",광문각출판미디어,2026년 04월,0%,19000,19000,0원,1044,49,9.9
188831261,648,AI디톡스,,정강재,BOOKK(부크크),2026년 04월,0%,21600,21600,0원,144,0,0.0
188601208,649,내 손안에 일상이 되는 ChatGPT&Gemini,단계별 스크린샷 실습 가이드 수록/일상에 바로 써먹는 실전 예제 수록/계정부터 이미지 생성까지 전 과정 해결,"김아진, 윤이음",예문랩,2026년 05월,10%,13500,15000,750원,168,0,0.0
188253761,650,클린 아키텍처 with 파이썬,"유지보수 쉽고, 테스트 가능하며, 확장 가능한 구조로 전환하는 실전 설계 전략",샘 킨/송영숙 역,한빛미디어,2026년 04월,10%,29700,33000,"1,650원",360,8,9.8
188189600,651,중국 휴머노이드 로봇,산업의 발전상과 피지컬 AI 산업 전략,김종문,다빈치books,2026년 05월,10%,19800,22000,"1,100원",780,7,10.0
188015989,652,코딩 자율학습 나도코딩의 자바 입문,"기초부터 객체지향까지, 예제와 실습으로 완성하는 자바 프로그래밍",나도코딩,길벗,2026년 05월,10%,26100,29000,"1,450원",528,6,9.3
188014931,653,아마존 웹 서비스,AWS Discovery Book,권영환,정보문화사,2026년 05월,10%,28800,32000,"1,600원",246,13,9.7
187927604,654,AI와 청소년 윤리 교육,,고정아,커뮤니케이션북스,2026년 04월,0%,12000,12000,0원,162,0,0.0
187753976,655,백엔드 개발자 온보딩 가이드,"취업 준비부터 첫 실무 설계까지, 신입 백엔드 개발자의 현실 적응 매뉴얼","이준형, 김석현",한빛미디어,2026년 04월,10%,31500,35000,"1,750원",390,9,10.0
187485053,656,AGI 시대의 가추적 사유,,서준호,커뮤니케이션북스,2026년 04월,0%,12000,12000,0원,102,0,0.0
187309716,657,STATA를 활용한 정책평가,,"우석진, 김도형",지필출판사(지필미디어),2026년 04월,0%,34000,34000,0원,222,0,0.0
186936120,658,바이브 코딩 항해일지,AI와 함께 완성하는 30일간의 코딩 프로젝트,동준상,에이콘출판사,2026년 04월,10%,25200,28000,"1,400원",300,2,10.0
186825219,659,AI 시대의 디지털 자산과 신뢰의 운영체제,,박한우,커뮤니케이션북스,2026년 04월,0%,12000,12000,0원,366,0,0.0
186675889,660,구글 AI 제미나이(Gemini) 200% 활용법,,정의,BOOKK(부크크),2026년 04월,0%,8800,8800,0원,168,0,0.0
186544340,661,소프트웨어 설계의 결합 균형,균형 잡힌 커플링으로 복잡한 시스템을 견고하게 만드는 모듈형 설계 원칙,블라드 코노노프/장연호 역,제이펍,2026년 04월,10%,27000,30000,"1,500원",552,0,0.0
185639310,662,혼자 해도 프로 선생님처럼 잘 만드는 학교 수업 자료 with 미리캔버스,요즘 선생님들의 시간을 아껴주는 현직 교사 3인의 에듀테크 수업의 모든 것,"김태훈, 손민지, 유수근",한빛미디어,2026년 04월,10%,20700,23000,"1,150원",708,69,10.0
184510723,663,Play! SOLIDWORKS 솔리드웍스 2026 Master,,원동현,청담북스,2026년 03월,5%,33250,35000,700원,108,0,0.0
184478218,664,AI로 만드는 노래와 뮤직비디오,"챗GPT, 수노 작사·작곡 & 블로 영상 제작",전진규,시대인,2026년 04월,10%,12600,14000,700원,312,13,9.8
184402617,665,예제가 가득한 제미나이 길라잡이,,이승우,정보문화사,2026년 04월,10%,15120,16800,840원,1059,25,9.9
183809446,666,신비한 VR 세상 딜라이텍스 스타터,,창의콘텐츠연구소,해람북스,2026년 03월,10%,14400,16000,800원,774,0,0.0
183754093,667,모두를 위한 진짜 쎈 바이브 코딩 with 인스타그램 클론 코딩,코딩 지식 제로에서 AI에 물어보며 완성하는,"전병우/박윤철, 노마드코알라 감수",리코멘드,2026년 04월,10%,25200,28000,"1,400원",876,26,9.8
183754087,668,현장에서 픽하는 IT 서비스 개발을 위한 실무 지식,"AI 시대, 바로 투입되는 개발자를 위한 실무 오리엔테이션, 기획부터 운영까지 IT 서비스는 이렇게 만들어진다!",신보람,길벗,2026년 04월,10%,23400,26000,"1,300원",642,8,10.0
183747150,669,맛있는 디자인 프리미어 프로 CC 2026,쉽게 배워 바로 써먹는 유튜브·SNS 콘텐츠 제작을 위한 동영상 편집 & AI 기능,"심수진, 윤성우",한빛미디어,2026년 04월,10%,24300,27000,"1,350원",960,36,9.8
183706883,670,네이버 블로그 첫걸음,"개설부터 글쓰기까지, 초보자를 위한 블로그 기초",전진수,혜지원,2026년 03월,10%,15300,17000,850원,864,9,9.8
183572891,671,AI 시대 엄마가 먼저 알아야 할 최상위 공부법,2032~2033 AI가 채점하는 서·논술형 입시가 온다,"오주연, 김지예, 김현아",한빛비즈,2026년 03월,10%,19800,22000,"1,100원",1116,16,10.0
183546501,672,된다! 포토샵 디자인,133개 실습으로 배우는 친절한 입문서! 동영상 강의와 함께 실무 디자인 완성!,강아윤,이지스퍼블리싱,2026년 04월,10%,25200,28000,"1,400원",330,45,10.0
183072607,673,30가지 예제로 따라 하며 배우는 ComfyUI 클라우드,"ComfyUI 하나로 나노 바나나, Veo, Kling AI, WAN, Topaz Video까지 활용! 영상 제작 워크플로를 구축하고, 고퀄리티 AI 영상 제작하기","여승호, 신무경",제이펍,2026년 03월,10%,19800,22000,"1,100원",1152,9,10.0
182929521,674,인과 데이터 사이언스,AI 시대를 위한 분석·평가 모델링의 진화,이석민,법문사,2026년 02월,0%,30000,30000,0원,300,0,0.0
182805587,675,디자이너와 엔지니어를 위한 모델 기반 UI 디자인,감각이 아니라 구조로 만드는 UI와 정보 디자인,마루 사토리/이춘혁 역,제이펍,2026년 03월,10%,25200,28000,"1,400원",393,0,0.0
182758744,676,AI가 고객을 데려오는 시대,GEO마케팅 완전정복,"최재용, 권혁용, 김상순, 김진수, 이세라 공저 외 7명 정보 더 보기/감추기 최재용 권혁용 김상순 김진수 이세라 이은정 장선경 정현정 차승희 최동진 최소은 김진선",미디어북,2026년 03월,0%,20000,20000,0원,612,4,10.0
182623927,677,피지컬 AI,,"안상현, 유지한",커뮤니케이션북스,2026년 03월,0%,12000,12000,0원,96,0,0.0
182526149,678,학업과 취업을 위한 제미나이 노트북LM으로 무엇이든 만들 수 있다,AI비서 만들기 / 수노AI · 감마 · 브루 · 오디오오버뷰 · 딥리서치 · 바이브 코딩 · 구글 시트 마스터,"전다희, 황우현",광문각출판미디어,2026년 02월,0%,22000,22000,0원,528,15,9.6
182507308,679,AI 협업 글쓰기 실전 가이드 글쓰기는 프롬프트다,,오창근,성안당,2026년 03월,10%,22500,25000,"1,250원",1092,27,9.9
182436102,680,"SQL, 이렇게 하면 된다(제2판)","기초부터 CASE 식, 윈도 함수, 조인, 고급 쿼리까지 실제 예제로 빠르게 배우고 정확하게 쓰는 SQL 활용 및 프로그래밍 완전 가이드",미크/윤인성 역,제이펍,2026년 03월,10%,27900,31000,"1,550원",336,9,10.0
182116268,681,제미나이로 구글·이미지·영상·자동화 진짜 잘함,"구글 AI 생태계의 끝판왕, 제미나이 with 나노바나나 2, 비오 3.1, 노트북LM",이호정,리코멘드,2026년 03월,10%,16920,18800,940원,1656,21,10.0
